height,weight,sixty_time,exit_velo_max,exit_velo_avg,distance_max,inf_velo,three_section_commit_group,primary_position_2B,primary_position_3B,primary_position_SS,throwing_hand_R,hitting_handedness_R,hitting_handedness_S,player_region_Northeast,player_region_South,player_region_West,power_speed,size_ratio,arm_strength_size,inf_velo_squared,sixty_time_squared,is_middle_infielder,elite_tools,southern_ss,South_tall,South_power,West_tall,West_power,Northeast_tall,Northeast_power
74.0,155.0,7.02,87.3,72.3,257.0,72.0,0,False,False,True,True,False,True,False,False,True,612.8459999999999,11470.0,5328.0,5184.0,49.28039999999999,True,False,False,False,False,True,False,False,False
76.0,200.0,7.04,106.8,95.7,399.0,81.0,0,False,False,False,True,True,False,False,True,False,751.872,15200.0,6156.0,6561.0,49.5616,False,False,False,True,True,False,False,False,False
67.0,150.0,7.49,83.2,76.5,256.0,79.0,0,True,False,False,True,True,False,False,True,False,623.168,10050.0,5293.0,6241.0,56.100100000000005,True,False,False,False,False,False,False,False,False
73.0,175.0,7.62,91.2,86.4,287.0,81.0,0,False,False,True,True,True,False,False,True,False,694.9440000000001,12775.0,5913.0,6561.0,58.0644,True,False,True,False,False,False,False,False,False
70.0,170.0,7.24,92.1,82.1,346.0,81.0,0,False,True,False,True,True,False,False,False,True,666.804,11900.0,5670.0,6561.0,52.4176,False,False,False,False,False,False,False,False,False
72.0,220.0,7.46,98.0,91.6,348.0,78.0,0,False,True,False,True,True,False,False,False,False,731.08,15840.0,5616.0,6084.0,55.6516,False,False,False,False,False,False,False,False,False
74.0,185.0,7.23,101.9,90.3,387.0,82.0,1,False,False,False,False,False,False,False,True,False,736.7370000000001,13690.0,6068.0,6724.0,52.27290000000001,False,False,False,True,True,False,False,False,False
72.0,181.7,6.84,98.6,87.3,382.0,84.0,0,False,True,False,True,True,False,False,False,False,674.424,13082.4,6048.0,7056.0,46.785599999999995,False,False,False,False,False,False,False,False,False
74.0,190.0,7.14,85.7,77.2,298.0,79.0,0,False,False,False,True,True,False,False,False,False,611.898,14060.0,5846.0,6241.0,50.9796,False,False,False,False,False,False,False,False,False
70.0,165.0,7.88,82.1,71.3,248.0,73.0,0,True,False,False,True,False,False,False,False,True,646.948,11550.0,5110.0,5329.0,62.0944,True,False,False,False,False,False,False,False,False
72.0,195.0,7.37,93.4,84.8,346.0,77.0,0,False,True,False,True,True,False,False,False,False,688.3580000000001,14040.0,5544.0,5929.0,54.316900000000004,False,False,False,False,False,False,False,False,False
68.0,181.0,7.04,97.4,90.4,363.0,84.0,0,False,False,True,True,True,False,False,True,False,685.696,12308.0,5712.0,7056.0,49.5616,True,False,True,False,True,False,False,False,False
69.0,155.0,6.84,77.9,72.9,256.0,76.0,1,False,False,True,True,True,False,True,False,False,532.836,10695.0,5244.0,5776.0,46.785599999999995,True,False,False,False,False,False,False,False,False
68.0,155.0,7.04,85.5,76.8,297.0,76.0,0,True,False,False,True,False,False,False,False,True,601.92,10540.0,5168.0,5776.0,49.5616,True,False,False,False,False,False,False,False,False
72.0,200.0,7.22,106.6,97.5,405.0,86.0,0,False,True,False,True,True,False,False,False,False,769.6519999999999,14400.0,6192.0,7396.0,52.1284,False,False,False,False,False,False,False,False,False
74.0,190.0,7.52,100.1,86.2,342.0,85.0,1,False,True,False,True,True,False,False,True,False,752.752,14060.0,6290.0,7225.0,56.550399999999996,False,False,False,True,True,False,False,False,False
71.0,160.0,7.01,87.2,80.0,280.0,82.0,0,False,False,True,False,True,False,False,False,False,611.272,11360.0,5822.0,6724.0,49.1401,True,False,False,False,False,False,False,False,False
67.0,140.0,7.29,79.6,71.2,254.0,69.0,0,False,False,True,True,True,False,False,False,False,580.284,9380.0,4623.0,4761.0,53.1441,True,False,False,False,False,False,False,False,False
70.0,195.0,7.19,99.2,91.6,343.0,88.0,0,True,False,False,True,True,False,False,False,False,713.248,13650.0,6160.0,7744.0,51.69610000000001,True,False,False,False,False,False,False,False,False
71.0,145.7,6.94,93.9,90.6,338.0,84.0,0,False,False,True,True,True,False,False,True,False,651.666,10344.699999999999,5964.0,7056.0,48.1636,True,False,True,False,False,False,False,False,False
76.0,285.0,8.06,91.6,83.2,250.0,76.0,1,False,False,False,False,False,False,False,False,False,738.296,21660.0,5776.0,5776.0,64.96360000000001,False,False,False,False,False,False,False,False,False
72.0,195.0,7.2,99.5,87.8,369.0,82.0,2,False,False,True,True,False,False,True,False,False,716.4,14040.0,5904.0,6724.0,51.84,True,False,False,False,False,False,False,False,True
70.0,160.0,7.14,88.9,79.6,296.0,76.0,0,False,False,True,True,True,False,True,False,False,634.746,11200.0,5320.0,5776.0,50.9796,True,False,False,False,False,False,False,False,False
70.0,160.0,6.68,82.1,77.1,280.0,74.0,0,True,False,False,True,True,False,False,False,False,548.4279999999999,11200.0,5180.0,5476.0,44.6224,True,False,False,False,False,False,False,False,False
72.0,180.0,7.55,95.5,90.3,311.0,76.0,0,False,False,False,True,True,False,False,True,False,721.025,12960.0,5472.0,5776.0,57.0025,False,False,False,False,True,False,False,False,False
68.0,155.0,6.9,90.9,84.5,323.0,83.0,0,False,False,True,True,False,False,False,False,True,627.21,10540.0,5644.0,6889.0,47.61000000000001,True,False,False,False,False,False,False,False,False
70.0,175.0,7.2,98.6,89.3,373.0,81.0,0,False,False,True,True,False,False,False,False,True,709.92,12250.0,5670.0,6561.0,51.84,True,False,False,False,False,False,True,False,False
73.0,164.0,6.64,96.2,89.2,358.0,90.0,0,False,False,True,True,True,False,False,True,False,638.768,11972.0,6570.0,8100.0,44.0896,True,False,True,False,True,False,False,False,False
72.0,153.0,7.53,81.9,73.4,265.0,76.0,0,False,True,False,True,False,False,False,False,False,616.7070000000001,11016.0,5472.0,5776.0,56.700900000000004,False,False,False,False,False,False,False,False,False
68.0,165.0,7.34,86.5,77.7,269.0,80.0,0,False,False,True,True,True,False,False,False,True,634.91,11220.0,5440.0,6400.0,53.8756,True,False,False,False,False,False,False,False,False
73.0,168.0,6.94,87.7,73.0,328.0,80.0,1,False,False,True,True,False,False,False,True,False,608.638,12264.0,5840.0,6400.0,48.1636,True,False,True,False,False,False,False,False,False
73.0,190.0,7.76,101.5,95.0,379.0,89.0,2,False,True,False,True,True,False,False,True,False,787.64,13870.0,6497.0,7921.0,60.2176,False,False,False,False,True,False,False,False,False
70.0,145.0,6.59,91.0,79.7,325.0,86.0,1,False,False,True,True,True,False,False,False,False,599.6899999999999,10150.0,6020.0,7396.0,43.4281,True,False,False,False,False,False,False,False,False
74.0,230.0,7.49,101.5,94.9,394.0,80.0,0,False,False,False,True,True,False,True,False,False,760.235,17020.0,5920.0,6400.0,56.100100000000005,False,False,False,False,False,False,False,True,True
71.0,160.0,7.5,85.0,74.1,248.0,76.0,0,True,False,False,True,True,False,True,False,False,637.5,11360.0,5396.0,5776.0,56.25,True,False,False,False,False,False,False,False,False
70.0,160.0,6.62,94.9,88.8,313.0,82.0,1,False,False,True,True,True,False,False,True,False,628.238,11200.0,5740.0,6724.0,43.824400000000004,True,False,True,False,False,False,False,False,False
74.0,191.0,7.0,98.0,87.7,360.0,83.0,0,False,False,True,True,False,True,False,True,False,686.0,14134.0,6142.0,6889.0,49.0,True,False,True,True,True,False,False,False,False
70.0,185.0,7.45,94.9,88.1,334.0,81.0,1,False,False,True,True,True,False,True,False,False,707.0050000000001,12950.0,5670.0,6561.0,55.502500000000005,True,False,False,False,False,False,False,False,False
73.0,195.0,7.16,98.5,86.5,374.0,82.0,0,False,True,False,True,True,False,False,False,False,705.26,14235.0,5986.0,6724.0,51.2656,False,False,False,False,False,False,False,False,False
70.0,165.0,7.42,92.0,81.1,304.0,79.0,0,False,False,True,True,False,False,True,False,False,682.64,11550.0,5530.0,6241.0,55.0564,True,False,False,False,False,False,False,False,False
69.0,191.0,7.21,91.1,79.1,305.0,77.0,0,False,False,True,True,True,False,False,False,False,656.8309999999999,13179.0,5313.0,5929.0,51.9841,True,False,False,False,False,False,False,False,False
73.0,225.0,8.12,98.9,92.2,366.0,81.0,0,False,True,False,True,True,False,False,True,False,803.068,16425.0,5913.0,6561.0,65.93439999999998,False,False,False,False,True,False,False,False,False
71.0,170.0,7.32,90.0,82.5,293.0,87.0,1,False,False,True,True,True,False,False,True,False,658.8000000000001,12070.0,6177.0,7569.0,53.58240000000001,True,False,True,False,False,False,False,False,False
75.0,230.0,7.07,98.6,93.8,354.0,82.0,1,False,True,False,True,True,False,False,True,False,697.102,17250.0,6150.0,6724.0,49.9849,False,False,False,True,True,False,False,False,False
78.0,252.3,7.83,94.2,90.0,353.0,76.0,0,False,False,False,True,True,False,False,False,True,737.586,19679.4,5928.0,5776.0,61.3089,False,False,False,False,False,True,False,False,False
75.0,160.0,6.9,83.6,66.3,291.0,81.0,0,False,True,False,True,True,False,False,False,False,576.84,12000.0,6075.0,6561.0,47.61000000000001,False,False,False,False,False,False,False,False,False
75.0,198.2,7.56,87.0,72.9,238.0,80.0,0,False,False,False,False,False,False,False,False,True,657.7199999999999,14865.0,6000.0,6400.0,57.1536,False,False,False,False,False,True,False,False,False
70.0,155.0,6.84,94.0,81.4,323.0,86.0,1,False,False,True,True,True,False,False,False,True,642.96,10850.0,6020.0,7396.0,46.785599999999995,True,False,False,False,False,False,False,False,False
72.0,215.0,7.49,97.6,87.9,338.0,81.0,0,False,False,False,True,False,False,False,False,False,731.024,15480.0,5832.0,6561.0,56.100100000000005,False,False,False,False,False,False,False,False,False
68.0,152.1,6.84,93.3,85.4,334.0,82.0,0,True,False,False,True,True,False,False,True,False,638.1719999999999,10342.8,5576.0,6724.0,46.785599999999995,True,False,False,False,False,False,False,False,False
71.0,155.0,6.92,98.1,90.6,359.0,84.0,1,False,False,True,True,True,False,False,False,True,678.852,11005.0,5964.0,7056.0,47.8864,True,False,False,False,False,False,True,False,False
76.0,215.0,7.12,92.9,84.8,359.0,83.0,0,False,False,False,True,False,False,False,False,False,661.4480000000001,16340.0,6308.0,6889.0,50.6944,False,False,False,False,False,False,False,False,False
73.0,195.0,7.17,94.8,88.1,349.0,87.0,2,False,False,True,True,True,False,False,True,False,679.716,14235.0,6351.0,7569.0,51.408899999999996,True,False,True,False,False,False,False,False,False
66.0,140.0,6.99,96.0,73.0,266.0,74.0,0,True,False,False,True,True,False,True,False,False,671.04,9240.0,4884.0,5476.0,48.8601,True,False,False,False,False,False,False,False,True
72.0,170.0,6.91,91.2,84.5,327.0,83.0,0,False,True,False,True,True,False,False,True,False,630.192,12240.0,5976.0,6889.0,47.7481,False,False,False,False,False,False,False,False,False
69.0,181.0,7.22,97.8,89.9,372.0,88.0,2,False,False,True,True,True,False,True,False,False,706.116,12489.0,6072.0,7744.0,52.1284,True,False,False,False,False,False,False,False,True
68.0,130.0,7.42,88.1,79.7,320.0,80.0,1,False,False,True,True,False,True,False,True,False,653.702,8840.0,5440.0,6400.0,55.0564,True,False,True,False,False,False,False,False,False
74.0,220.0,8.74,87.0,75.5,307.0,64.0,0,False,False,False,True,True,False,False,False,False,760.38,16280.0,4736.0,4096.0,76.3876,False,False,False,False,False,False,False,False,False
69.0,145.0,7.46,86.3,77.0,243.0,83.0,0,True,False,False,True,True,False,False,True,False,643.798,10005.0,5727.0,6889.0,55.6516,True,False,False,False,False,False,False,False,False
71.0,195.0,7.41,92.5,81.5,335.0,83.0,0,False,True,False,True,True,False,False,True,False,685.4250000000001,13845.0,5893.0,6889.0,54.908100000000005,False,False,False,False,False,False,False,False,False
71.0,170.0,6.74,93.2,88.8,327.0,87.0,0,False,False,True,True,True,False,True,False,False,628.168,12070.0,6177.0,7569.0,45.427600000000005,True,False,False,False,False,False,False,False,False
74.0,155.0,7.27,94.4,81.0,328.0,88.0,1,False,False,True,True,True,False,False,False,True,686.288,11470.0,6512.0,7744.0,52.85289999999999,True,False,False,False,False,True,False,False,False
70.0,190.0,7.36,92.0,83.2,350.0,80.0,0,False,True,False,True,True,False,False,True,False,677.12,13300.0,5600.0,6400.0,54.1696,False,False,False,False,False,False,False,False,False
70.0,177.0,7.17,96.4,87.8,335.0,75.0,0,False,False,True,True,True,False,True,False,False,691.188,12390.0,5250.0,5625.0,51.408899999999996,True,False,False,False,False,False,False,False,True
72.0,182.0,7.33,85.0,77.3,297.0,74.0,0,False,False,False,False,False,False,False,True,False,623.05,13104.0,5328.0,5476.0,53.7289,False,False,False,False,False,False,False,False,False
72.0,170.0,7.01,95.5,83.1,326.0,84.0,1,False,False,True,True,True,False,False,True,False,669.4549999999999,12240.0,6048.0,7056.0,49.1401,True,False,True,False,True,False,False,False,False
69.0,208.0,7.56,98.1,92.9,383.0,84.0,0,False,False,False,False,False,False,False,False,True,741.636,14352.0,5796.0,7056.0,57.1536,False,False,False,False,False,False,True,False,False
71.0,150.0,7.96,84.8,80.7,273.0,79.0,0,False,False,True,True,True,False,False,False,False,675.0079999999999,10650.0,5609.0,6241.0,63.3616,True,False,False,False,False,False,False,False,False
72.0,180.0,7.17,92.0,81.6,261.0,78.0,0,True,False,False,True,True,False,False,False,False,659.64,12960.0,5616.0,6084.0,51.408899999999996,True,False,False,False,False,False,False,False,False
75.0,185.0,7.32,88.5,77.6,298.0,80.0,2,False,False,True,True,False,True,False,True,False,647.82,13875.0,6000.0,6400.0,53.58240000000001,True,False,True,True,False,False,False,False,False
71.0,190.0,7.9,81.2,69.0,266.0,69.0,0,False,False,False,True,True,False,False,False,False,641.48,13490.0,4899.0,4761.0,62.410000000000004,False,False,False,False,False,False,False,False,False
74.0,180.0,7.15,94.5,89.0,343.0,76.0,0,True,False,False,True,True,False,False,False,False,675.6750000000001,13320.0,5624.0,5776.0,51.1225,True,False,False,False,False,False,False,False,False
71.0,180.0,7.34,86.9,78.6,274.0,76.0,0,False,False,True,True,True,False,False,False,False,637.846,12780.0,5396.0,5776.0,53.8756,True,False,False,False,False,False,False,False,False
71.0,170.0,7.05,88.6,80.7,331.0,71.0,0,True,False,False,True,False,False,False,False,True,624.63,12070.0,5041.0,5041.0,49.7025,True,False,False,False,False,False,False,False,False
70.0,175.0,7.14,92.8,86.0,344.0,79.0,0,True,False,False,True,True,False,False,False,False,662.592,12250.0,5530.0,6241.0,50.9796,True,False,False,False,False,False,False,False,False
72.0,165.0,7.08,90.4,85.1,317.0,82.0,0,False,False,True,True,True,False,False,True,False,640.032,11880.0,5904.0,6724.0,50.126400000000004,True,False,True,False,False,False,False,False,False
68.0,159.6,7.55,85.6,78.1,324.0,76.0,0,False,True,False,True,True,False,False,False,True,646.28,10852.8,5168.0,5776.0,57.0025,False,False,False,False,False,False,False,False,False
66.0,155.0,7.15,90.0,84.3,329.0,80.0,0,True,False,False,True,True,False,False,False,False,643.5,10230.0,5280.0,6400.0,51.1225,True,False,False,False,False,False,False,False,False
71.0,175.0,6.91,96.6,83.0,377.0,91.0,0,False,False,True,True,False,True,False,False,True,667.506,12425.0,6461.0,8281.0,47.7481,True,False,False,False,False,False,True,False,False
73.0,245.0,8.8,88.2,83.8,300.0,71.0,0,False,False,False,True,True,False,False,False,False,776.1600000000001,17885.0,5183.0,5041.0,77.44000000000001,False,False,False,False,False,False,False,False,False
70.0,180.0,6.99,94.1,87.6,325.0,84.0,2,False,False,True,True,False,False,False,False,False,657.759,12600.0,5880.0,7056.0,48.8601,True,False,False,False,False,False,False,False,False
72.0,180.0,7.44,100.1,93.2,355.0,75.0,1,False,False,False,False,False,False,False,True,False,744.744,12960.0,5400.0,5625.0,55.35360000000001,False,False,False,False,True,False,False,False,False
70.0,200.0,7.57,92.9,82.1,332.0,79.0,0,False,True,False,True,True,False,False,False,False,703.253,14000.0,5530.0,6241.0,57.3049,False,False,False,False,False,False,False,False,False
68.0,160.0,6.91,87.8,84.5,315.0,88.0,1,False,False,True,True,False,False,True,False,False,606.698,10880.0,5984.0,7744.0,47.7481,True,False,False,False,False,False,False,False,False
69.0,167.0,7.3,88.8,77.0,308.0,82.0,0,False,False,True,True,True,False,False,False,False,648.24,11523.0,5658.0,6724.0,53.29,True,False,False,False,False,False,False,False,False
74.0,194.2,7.66,91.0,80.5,298.0,73.0,0,False,False,True,True,True,False,False,False,True,697.0600000000001,14370.8,5402.0,5329.0,58.6756,True,False,False,False,False,True,False,False,False
72.0,180.0,7.22,96.2,83.1,309.0,80.0,0,False,False,True,True,True,False,False,False,False,694.564,12960.0,5760.0,6400.0,52.1284,True,False,False,False,False,False,False,False,False
70.0,175.0,7.29,95.6,90.2,306.0,80.0,0,False,False,True,True,True,False,False,False,False,696.924,12250.0,5600.0,6400.0,53.1441,True,False,False,False,False,False,False,False,False
72.0,177.0,6.86,89.2,84.8,326.0,89.0,1,False,False,True,True,True,False,False,True,False,611.912,12744.0,6408.0,7921.0,47.0596,True,False,True,False,False,False,False,False,False
74.0,200.0,7.51,91.8,84.5,311.0,79.0,0,False,True,False,True,True,False,False,False,False,689.418,14800.0,5846.0,6241.0,56.400099999999995,False,False,False,False,False,False,False,False,False
73.0,172.0,7.35,90.4,79.2,312.0,78.0,0,False,True,False,True,True,False,False,True,False,664.44,12556.0,5694.0,6084.0,54.022499999999994,False,False,False,False,False,False,False,False,False
70.0,180.0,6.84,100.9,93.0,382.0,90.0,0,True,False,False,True,True,False,True,False,False,690.1560000000001,12600.0,6300.0,8100.0,46.785599999999995,True,False,False,False,False,False,False,False,True
